# BLASTP 2.7.1+
# Query: 2BE9_ca
# Database: nr
# Fields: query id, subject gi, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
# 501 hits found
2BE9_ca	505198538	98.667	150	0	1	1	148	15	164	7.22e-99	290
2BE9_ca	49258478	98.667	150	0	1	1	148	15	164	1.02e-98	290
2BE9_ca	3024495	98.667	150	0	1	1	148	11	160	1.07e-98	289
2BE9_ca	566047926	96.667	150	3	1	1	148	11	160	1.00e-97	287
2BE9_ca	919521123	75.000	148	37	0	1	148	10	157	1.63e-75	231
2BE9_ca	1062514594	69.128	149	44	1	1	147	11	159	8.64e-68	211
2BE9_ca	500928970	66.000	150	49	1	1	148	9	158	2.31e-66	207
2BE9_ca	583848363	67.114	149	47	1	1	147	6	154	2.78e-65	204
2BE9_ca	881145297	65.333	150	50	1	1	148	9	158	4.17e-65	204
2BE9_ca	497676958	64.430	149	51	1	1	147	11	159	5.90e-64	201
2BE9_ca	6015860	64.430	149	51	1	1	147	15	163	7.58e-64	201
2BE9_ca	502108540	64.430	149	51	1	1	147	11	159	1.23e-63	201
2BE9_ca	939159769	62.416	149	54	1	1	147	7	155	7.91e-63	198
2BE9_ca	332694547	64.430	149	51	1	1	147	6	154	1.65e-62	197
2BE9_ca	850915124	64.430	149	51	1	1	147	8	156	1.74e-62	197
2BE9_ca	939151781	62.416	149	54	1	1	147	7	155	2.14e-62	197
2BE9_ca	1188288025	63.333	150	53	1	1	148	6	155	1.07e-60	193
2BE9_ca	851186625	59.732	149	58	1	1	147	6	154	2.25e-57	184
2BE9_ca	612168197	59.732	149	58	1	1	147	9	157	2.27e-57	184
2BE9_ca	850926153	67.114	149	47	1	1	147	14	162	1.26e-56	183
2BE9_ca	329566324	67.114	149	47	1	1	147	6	154	1.34e-56	182
2BE9_ca	496366484	65.101	149	50	1	1	147	6	154	1.08e-55	180
2BE9_ca	942704832	52.349	149	68	2	1	146	8	156	2.21e-53	175
2BE9_ca	503370672	56.552	145	60	2	1	142	8	152	3.16e-53	174
2BE9_ca	1071374659	57.241	145	59	2	1	142	10	154	8.49e-53	173
2BE9_ca	961369179	53.020	149	67	2	1	146	8	156	3.10e-52	172
2BE9_ca	503793057	52.667	150	68	2	1	147	7	156	2.04e-51	169
2BE9_ca	503101429	54.483	145	63	2	1	142	8	152	8.44e-51	168
2BE9_ca	974335418	55.172	145	62	2	1	142	8	152	3.81e-50	166
2BE9_ca	974274657	55.172	145	62	2	1	142	8	152	4.80e-50	166
2BE9_ca	1173371561	55.862	145	61	2	1	142	8	152	9.66e-50	165
2BE9_ca	850995405	54.967	151	64	4	1	148	11	160	1.77e-49	165
2BE9_ca	182676534	54.967	151	64	4	1	148	12	161	1.95e-49	165
2BE9_ca	304378365	55.172	145	62	2	1	142	9	153	3.42e-49	164
2BE9_ca	985631681	50.993	151	71	2	1	148	13	163	6.84e-49	163
2BE9_ca	500145298	51.007	149	70	2	1	146	8	156	1.71e-48	162
2BE9_ca	503031910	52.980	151	68	2	1	148	3	153	5.12e-48	161
2BE9_ca	500164282	55.172	145	62	2	1	142	14	158	7.02e-48	161
2BE9_ca	383795189	56.164	146	61	2	1	143	8	153	1.17e-47	160
2BE9_ca	530786277	52.667	150	68	2	1	147	6	155	1.27e-47	160
2BE9_ca	501265792	53.289	152	66	3	1	148	6	156	1.28e-47	160
2BE9_ca	502907579	55.172	145	62	2	1	142	6	150	1.88e-47	159
2BE9_ca	499321225	52.703	148	66	2	2	146	6	152	2.47e-47	159
2BE9_ca	500076808	50.667	150	71	2	1	147	6	155	3.90e-47	159
2BE9_ca	974318376	54.305	151	65	4	1	148	11	160	3.92e-47	159
2BE9_ca	229576765	59.559	136	52	2	1	133	6	141	1.08e-46	157
2BE9_ca	166216664	58.824	136	53	2	1	133	6	141	1.31e-46	157
2BE9_ca	974305526	53.642	151	66	4	1	148	11	160	1.42e-46	157
2BE9_ca	503444604	58.088	136	54	2	1	133	7	142	2.56e-46	156
2BE9_ca	1055042779	52.980	151	67	4	1	148	11	160	2.80e-46	157
2BE9_ca	356642084	58.824	136	53	2	1	133	25	160	3.66e-46	157
2BE9_ca	166216663	58.088	136	54	2	1	133	6	141	8.07e-46	155
2BE9_ca	503892715	58.088	136	54	2	1	133	6	141	9.82e-46	155
2BE9_ca	921305263	57.353	136	55	2	1	133	6	141	1.11e-45	155
2BE9_ca	119673427	57.353	136	55	2	1	133	26	161	1.65e-45	155
2BE9_ca	778567806	57.353	136	55	2	1	133	7	142	1.67e-45	154
2BE9_ca	974306113	57.353	136	55	2	1	133	7	142	1.81e-45	154
2BE9_ca	908352721	58.088	136	54	2	1	133	6	141	1.85e-45	154
2BE9_ca	1173393456	57.353	136	55	2	1	133	7	142	1.89e-45	154
2BE9_ca	22096026	57.353	136	55	2	1	133	6	141	2.83e-45	154
2BE9_ca	499187279	52.349	149	65	3	2	146	6	152	4.99e-45	153
2BE9_ca	557077270	49.664	149	72	2	1	146	14	162	9.16e-45	153
2BE9_ca	429133737	51.656	151	70	2	1	148	10	160	1.12e-44	152
2BE9_ca	889431120	51.656	151	70	2	1	148	12	162	1.31e-44	152
2BE9_ca	557079970	49.664	149	72	2	1	146	14	162	1.40e-44	152
2BE9_ca	919586277	51.333	150	70	2	1	148	7	155	1.44e-44	152
2BE9_ca	557074848	50.336	149	71	2	1	146	14	162	1.51e-44	152
2BE9_ca	1007508529	46.939	147	76	1	2	146	8	154	2.32e-44	151
2BE9_ca	503233047	50.340	147	70	2	2	146	6	151	2.58e-44	151
2BE9_ca	557078365	48.993	149	73	2	1	146	14	162	3.36e-44	151
2BE9_ca	948717610	50.340	147	70	2	2	146	6	151	4.08e-44	151
2BE9_ca	851312383	49.315	146	73	1	2	146	9	154	5.38e-44	150
2BE9_ca	22096368	50.000	146	72	1	2	146	11	156	5.78e-44	150
2BE9_ca	850990386	50.000	146	72	1	2	146	9	154	6.41e-44	150
2BE9_ca	985666932	50.336	149	72	1	2	148	8	156	6.74e-44	150
2BE9_ca	1123813374	50.685	146	71	1	2	146	9	154	7.89e-44	150
2BE9_ca	973042221	50.685	146	71	1	2	147	6	150	1.04e-43	150
2BE9_ca	2621941	50.000	146	72	1	2	146	29	174	1.33e-43	150
2BE9_ca	503514371	49.324	148	71	2	2	146	6	152	1.37e-43	149
2BE9_ca	503061081	49.315	146	73	1	2	146	9	154	1.42e-43	149
2BE9_ca	1056907346	49.324	148	71	2	2	146	6	152	4.96e-43	148
2BE9_ca	985656900	49.664	149	73	1	2	148	8	156	5.48e-43	148
2BE9_ca	503671419	48.980	147	72	2	2	146	6	151	5.79e-43	148
2BE9_ca	1057204377	48.649	148	72	2	2	146	6	152	6.04e-43	148
2BE9_ca	504546767	50.336	149	68	3	2	146	6	152	8.56e-43	147
2BE9_ca	505133728	51.773	141	63	2	2	140	13	150	1.05e-42	147
2BE9_ca	971877434	47.945	146	75	1	2	147	6	150	1.09e-42	147
2BE9_ca	974334038	50.667	150	70	3	1	147	6	154	1.17e-42	147
2BE9_ca	499170165	48.649	148	72	2	2	146	6	152	1.24e-42	147
2BE9_ca	506329011	49.315	146	73	1	2	147	6	150	1.38e-42	147
2BE9_ca	985662670	48.993	149	74	1	2	148	8	156	1.48e-42	147
2BE9_ca	495258124	52.482	141	62	2	2	140	8	145	1.51e-42	147
2BE9_ca	1231994363	51.701	147	69	1	2	146	14	160	1.73e-42	147
2BE9_ca	1063840737	52.482	141	62	2	2	140	8	145	1.76e-42	147
2BE9_ca	495701281	49.645	141	66	2	2	140	12	149	2.27e-42	147
2BE9_ca	500798646	52.349	149	67	3	2	146	6	154	2.64e-42	146
2BE9_ca	503179570	52.113	142	67	1	2	142	9	150	3.85e-42	146
2BE9_ca	1007512416	49.324	148	72	2	2	146	14	161	3.91e-42	146
2BE9_ca	851302464	48.980	147	72	2	2	146	6	151	4.61e-42	145
